#                                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                           accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                   ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
WP_039598695.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_A12|3085                                -          CSD                  PF00313.25   5.3e-33  108.5   0.5   5.7e-33  108.4   0.5   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_MAFF311693|24841               -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_OE1-1|7396                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P781|6688                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P824|14493                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS1308|7368                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS190|7375                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS216|7382                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PSS4|7389                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_13|19979                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_15|19994                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_18|20138                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_1|19763                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_24|20146                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_26|20131                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_27|19959                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_27|19972                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_28|20124                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_30|20117                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_39|19952                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_3|19945                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_42|20109                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_45|20101                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_49|20094                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_4|20002                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_51|20086                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_52|20079                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_56|20065                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_57|19965                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_61|20072                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Pe_9|19987                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RD15|7179                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RS24|28438                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_RSCM|9964                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-09-161|2270                 -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-10-244|2262                 -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-SY1|28431                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Rs-T02|6052                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SD54|1856                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SEPPX05|8318                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2330|14322                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL2729|14364                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3103|14315                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3300|14434                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3730|14357                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3755|14350                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3822|14427                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SL3882|14420                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_SY1|28201                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T117|14329                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T42|14413                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T523|14619                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T60|14406                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_T78|14343                      -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_1|20058                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_22|20044                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_28|20037                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_36|20030                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_42|20009                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_53|20023                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_63|20016                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_To_7|20051                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UTT-25|10488                   -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW757|6702                     -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW763|24402                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Y45|451                        -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YC40-M|6764                    -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_011003045.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_YQ|23582                       -          CSD                  PF00313.25   1.7e-28   94.1   0.4   1.8e-28   94.0   0.4   1.0   1   0   0   1   1   1   1 -
WP_199030530.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_ASV6|26113                              -          CSD                  PF00313.25   1.9e-28   93.9   0.7     2e-28   93.8   0.7   1.0   1   0   0   1   1   1   1 -
WP_048933461.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_4NA327D5|18080                          -          CSD                  PF00313.25   2.2e-28   93.7   1.0   2.3e-28   93.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_048933461.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_MD27|4709                               -          CSD                  PF00313.25   2.2e-28   93.7   1.0   2.3e-28   93.6   1.0   1.0   1   0   0   1   1   1   1 -
WP_092972117.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NFACC01|30045                           -          CSD                  PF00313.25   2.3e-28   93.6   1.1   2.5e-28   93.5   1.1   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CIP120|6669                    -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_CRMRs218|14674                 -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_Grenada9-1|3536                -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P597|6674                      -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_P816|13140                     -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD1414|24939                   -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_PD3270|25083                   -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_013208864.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_solanacearum_UW181|5258                     -          CSD                  PF00313.25   2.6e-28   93.5   1.2   2.7e-28   93.4   1.2   1.0   1   0   0   1   1   1   1 -
WP_027677448.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_NFACC01|30042                           -          CSD                  PF00313.25   2.9e-28   93.3   0.5   3.1e-28   93.2   0.5   1.0   1   0   0   1   1   1   1 -
WP_027677448.1|csp22_consensus|Full_Seq|Ralstonia|Ralstonia_spp_TCR112|18575                            -          CSD                  PF00313.25   2.9e-28   93.3   0.5   3.1e-28   93.2   0.5   1.0   1   0   0   1   1   1   1 -
